source_file,muscle,channel,pulse,pulse_t_ms,win_start_ms,win_stop_ms,p2p,p2p_norm_pct,norm_mode,freq_hz,amp_ma,electrode,mode
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,1,0.7942811753594015,8.794281175359401,32.359809372573324,,,none,30.0,90,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,2,33.359809372573324,41.359809372573324,65.71961874514665,,,none,30.0,90,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,3,66.71961874514665,74.71961874514665,99.07942811771997,,,none,30.0,90,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,4,100.07942811771997,108.07942811771997,132.4392374902933,,,none,30.0,90,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,5,133.4392374902933,141.4392374902933,165.79904686287017,,,none,30.0,90,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,6,166.79904686287017,174.79904686287017,199.1588562354435,,,none,30.0,90,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,7,200.1588562354435,208.1588562354435,232.51866560801682,,,none,30.0,90,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,8,233.51866560801682,241.51866560801682,265.87847497965936,,,none,30.0,90,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,9,266.87847497965936,274.87847497965936,299.23828435223265,,,none,30.0,90,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,10,300.23828435223265,308.23828435223265,332.59809372480953,,,none,30.0,90,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,1,0.7942811753594015,8.794281175359401,32.359809372573324,,,none,30.0,95,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,2,33.359809372573324,41.359809372573324,65.71961874514665,,,none,30.0,95,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,3,66.71961874514665,74.71961874514665,99.07942811771997,,,none,30.0,95,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,4,100.07942811771997,108.07942811771997,132.4392374902933,,,none,30.0,95,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,5,133.4392374902933,141.4392374902933,165.79904686287017,,,none,30.0,95,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,6,166.79904686287017,174.79904686287017,199.1588562354435,,,none,30.0,95,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,7,200.1588562354435,208.1588562354435,232.51866560801682,,,none,30.0,95,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,8,233.51866560801682,241.51866560801682,265.87847497965936,,,none,30.0,95,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,9,266.87847497965936,274.87847497965936,299.23828435223265,,,none,30.0,95,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,10,300.23828435223265,308.23828435223265,332.59809372480953,,,none,30.0,95,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,1,0.7942811753594015,8.794281175359401,32.359809372573324,,,none,30.0,100,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,2,33.359809372573324,41.359809372573324,65.71961874514665,,,none,30.0,100,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,3,66.71961874514665,74.71961874514665,99.07942811771997,,,none,30.0,100,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,4,100.07942811771997,108.07942811771997,132.4392374902933,,,none,30.0,100,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,5,133.4392374902933,141.4392374902933,165.79904686287017,,,none,30.0,100,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,6,166.79904686287017,174.79904686287017,199.1588562354435,,,none,30.0,100,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,7,200.1588562354435,208.1588562354435,232.51866560801682,,,none,30.0,100,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,8,233.51866560801682,241.51866560801682,265.87847497965936,,,none,30.0,100,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,9,266.87847497965936,274.87847497965936,299.23828435223265,,,none,30.0,100,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,10,300.23828435223265,308.23828435223265,332.59809372480953,,,none,30.0,100,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,1,0.7942811753594015,8.794281175359401,32.359809372573324,,,none,30.0,105,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,2,33.359809372573324,41.359809372573324,65.71961874514665,,,none,30.0,105,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,3,66.71961874514665,74.71961874514665,99.07942811771997,,,none,30.0,105,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,4,100.07942811771997,108.07942811771997,132.4392374902933,,,none,30.0,105,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,5,133.4392374902933,141.4392374902933,165.79904686287017,,,none,30.0,105,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,6,166.79904686287017,174.79904686287017,199.1588562354435,,,none,30.0,105,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,7,200.1588562354435,208.1588562354435,232.51866560801682,,,none,30.0,105,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,8,233.51866560801682,241.51866560801682,265.87847497965936,,,none,30.0,105,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,9,266.87847497965936,274.87847497965936,299.23828435223265,,,none,30.0,105,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,10,300.23828435223265,308.23828435223265,332.59809372480953,,,none,30.0,105,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,1,0.7942811753594015,8.794281175359401,32.359809372573324,,,none,30.0,110,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,2,33.359809372573324,41.359809372573324,65.71961874514665,,,none,30.0,110,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,3,66.71961874514665,74.71961874514665,99.07942811771997,,,none,30.0,110,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,4,100.07942811771997,108.07942811771997,132.4392374902933,,,none,30.0,110,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,5,133.4392374902933,141.4392374902933,165.79904686287017,,,none,30.0,110,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,6,166.79904686287017,174.79904686287017,199.1588562354435,,,none,30.0,110,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,7,200.1588562354435,208.1588562354435,232.51866560801682,,,none,30.0,110,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,8,233.51866560801682,241.51866560801682,265.87847497965936,,,none,30.0,110,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,9,266.87847497965936,274.87847497965936,299.23828435223265,,,none,30.0,110,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,10,300.23828435223265,308.23828435223265,332.59809372480953,,,none,30.0,110,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,1,0.7942811753594015,8.794281175359401,32.359809372573324,,,none,30.0,115,2,monophasic
Modulated_autosave_20260715_171433_605ms,Deltoid med. (L),L_DELmed,2,33.359809372573324,41.359809372573324,65.71961874514665,,,none,30.0,115,2,monophasic
